Customer Id,li
88098,1
199958,0
67656,1
234185,0
75177,1
78248,1
222325,0
41972,1
40695,1
50410,1
186809,0
218423,0
8621,1
119619,0
236024,0
30273,1
223620,0
116532,0
143529,0
33563,1
87271,1
83523,1
103122,0
241757,0
159760,0
5992,1
67710,1
71701,1
236873,0
33708,1
114351,0
135975,0
89778,1
20086,1
207874,0
178003,0
195471,0
154703,0
59916,1
204852,0
25361,1
17273,1
93587,1
4309,1
26974,1
42541,1
39738,1
104246,0
175866,0
47426,1
233132,0
144193,0
230203,0
35865,1
183810,0
192303,0
63684,1
2891,1
227622,0
160412,0
227849,0
178495,0
11046,1
146904,0
83662,1
69718,1
66620,1
170225,0
85298,1
24846,1
107404,0
16149,1
122065,0
177137,0
76519,1
143364,0
190252,0
239765,0
91638,1
192823,0
128953,0
68167,1
219126,0
242381,0
225435,0
119468,0
199857,0
28328,1
56041,1
32306,1
143796,0
2418,1
2174,1
159863,0
144520,0
197400,0
58350,1
20497,1
154121,0
26096,1
123797,0
76615,1
186260,0
15673,1
22288,1
33290,1
186903,0
84845,1
141145,0
88446,1
230739,0
67456,1
25703,1
231820,0
80785,1
159148,0
39160,1
134940,0
69270,1
139159,0
64269,1
11633,1
215738,0
80082,1
132443,0
226849,0
18579,1
114852,0
197233,0
185385,0
168565,0
145374,0
165005,0
129446,0
226748,0
153945,0
212058,0
75726,1
26598,1
91074,1
119133,0
211676,0
237538,0
212162,0
27469,1
144680,0
70182,1
95067,1
234336,0
154539,0
48786,1
165924,0
94194,1
158127,0
93198,1
78813,1
54909,1
85054,1
231453,0
44230,1
21854,1
164552,0
786,1
72914,1
54347,1
162323,0
138221,0
238796,0
201853,0
24183,1
225521,0
98474,1
179513,0
117079,0
19756,1
112448,0
101495,0
2740,1
57012,1
51691,1
111607,0
77968,1
116262,0
160862,0
34766,1
69138,1
232282,0
139893,0
198581,0
229759,0
49085,1
47900,1
90982,1
68236,1
27441,1
82677,1
63017,1
7944,1
186025,0
53469,1
16817,1
178577,0
129105,0
164781,0
82028,1
126793,0
35595,1
106839,0
24873,1
80145,1
8144,1
77322,1
97770,1
40034,1
102297,0
11275,1
138385,0
73597,1
98971,1
77218,1
100244,1
11268,1
10577,1
25494,1
69215,1
222394,0
93811,1
207668,0
240186,0
104676,0
142047,0
230849,0
92883,1
145204,0
145108,0
88866,1
47765,1
192807,0
105433,0
29567,1
189822,0
28708,1
106450,0
43513,1
23074,1
125966,0
136914,0
68325,1
155246,0
67382,1
202194,0
238924,0
215570,0
58660,1
90883,1
45098,1
19999,1
139344,0
213571,0
38544,1
47806,1
52153,1
204525,0
151673,0
34825,1
62910,1
134691,0
39088,1
181120,0
133575,0
205133,0
101265,0
25568,1
87174,1
54427,1
221286,0
209876,0
45103,1
219158,0
121651,0
153793,0
141602,0
13972,1
161526,0
61658,1
106752,0
145232,0
188103,0
46151,1
206446,0
136568,0
208370,0
140240,0
222284,0
161974,0
174078,0
49211,1
102269,0
9669,1
58286,1
188735,0
91978,1
30722,1
175078,0
177033,0
176165,0
186385,0
11653,1
47666,1
1399,1
177686,0
19277,1
114726,0
106282,0
66515,1
156221,0
205421,0
242193,0
218750,0
5671,1
99676,1
44502,1
214893,0
212707,0
214359,0
22735,1
139681,0
194847,0
207022,0
84131,1
16803,1
140871,0
24035,1
9569,1
211344,0
241002,0
117449,0
29634,1
25375,1
134174,0
49262,1
241404,0
177842,0
241942,0
224726,0
95751,1
8600,1
234449,0
68424,1
155315,0
239432,0
166133,0
168405,0
161444,0
217462,0
200558,0
129690,0
138429,0
138805,0
53580,1
55884,1
123295,0
123821,0
194756,0
47421,1
166244,0
238151,0
85372,1
205217,0
121228,0
44216,1
7619,1
109977,0
63606,1
182150,0
199870,0
51279,1
17734,1
218243,0
106978,0
6940,1
58934,1
26507,1
149924,0
50009,1
186654,0
22930,1
240348,0
200985,0
226686,0
193288,0
236279,0
172841,0
167660,0
56405,1
70820,1
99558,1
82071,1
66339,1
62716,1
141643,0
158677,0
204225,0
4588,1
70814,1
84008,1
163860,0
148995,0
7243,1
85490,1
231042,0
217300,0
167277,0
122846,0
23982,1
66460,1
221312,0
125345,0
51215,1
134907,0
54796,1
39993,1
233509,0
159787,0
62707,1
181330,0
42681,1
169666,0
213254,0
57917,1
3904,1
119354,0
17170,1
180594,0
52622,1
77067,1
113358,0
50356,1
172690,0
230162,0
188321,0
169952,0
174144,0
145023,0
237310,0
59443,1
123444,0
34448,1
48102,1
76351,1
121441,0
61918,1
163824,0
87255,1
42020,1
92781,1
42410,1
7222,1
141823,0
76462,1
60927,1
151753,0
9748,1
137417,0
115028,0
163035,0
215133,0
24743,1
67401,1
71257,1
164865,0
17120,1
186976,0
124616,0
11019,1
16194,1
59465,1
176490,0
48661,1
98415,1
234737,0
126987,0
210561,0
116325,0
10239,1
112240,0
37874,1
90036,1
188224,0
29958,1
227282,0
231428,0
38325,1
217494,0
179907,0
239727,0
79046,1
4788,1
161434,0
183408,0
40092,1
239956,0
144541,0
53236,1
222952,0
29374,1
49695,1
139932,0
183889,0
158658,0
447,1
154977,0
68590,1
241800,0
129071,0
123790,0
143698,0
74982,1
169856,0
230227,0
16083,1
37783,1
4952,1
24499,1
93785,1
58291,1
95082,1
183937,0
222596,0
3853,1
88766,1
185313,0
60309,1
24886,1
72698,1
125003,0
109271,0
117864,0
190392,0
102020,0
234566,0
17874,1
123210,0
208751,0
83272,1
158388,0
164587,0
41849,1
71203,1
165552,0
43333,1
43620,1
120072,0
72649,1
184787,0
37097,1
84323,1
24795,1
14494,1
99407,1
95061,1
194719,0
128435,0
104809,0
101141,0
41899,1
147528,0
207817,0
56152,1
66575,1
52301,1
175550,0
81045,1
212144,0
65812,1
142682,0
49061,1
82350,1
144874,0
44129,1
60367,1
234790,0
28554,1
151046,0
183222,0
27855,1
65433,1
166981,0
54639,1
39619,1
214372,0
12843,1
154678,0
189773,0
143365,0
106573,0
214794,0
108516,0
122097,0
163763,0
113603,0
200104,0
4585,1
114554,0
202885,0
128594,0
16402,1
126314,0
99384,1
196411,0
17024,1
158177,0
124122,0
227148,0
27716,1
150478,0
80699,1
228874,0
98839,1
6331,1
33940,1
62081,1
102166,0
143344,0
70101,1
37848,1
60854,1
161450,0
52055,1
11495,1
73602,1
66751,1
77804,1
36922,1
111341,0
127372,0
145333,0
46390,1
239024,0
217076,0
137413,0
41041,1
76503,1
91853,1
28128,1
45608,1
118033,0
162310,0
403,1
210856,0
53624,1
35625,1
145381,0
58583,1
70586,1
162409,0
193710,0
100729,1
150466,0
77475,1
121472,0
233037,0
64137,1
237356,0
141942,0
184384,0
58373,1
93642,1
192953,0
27818,1
63836,1
36176,1
205438,0
238156,0
78499,1
28665,1
81858,1
227045,0
222534,0
74088,1
48613,1
124817,0
12684,1
55168,1
53337,1
215775,0
14591,1
121855,0
32256,1
102364,0
168286,0
122970,0
74014,1
40209,1
69442,1
156821,0
198158,0
67128,1
240097,0
127288,0
97567,1
84064,1
192822,0
104578,0
5182,1
44411,1
177873,0
75301,1
20500,1
108675,0
100454,1
242966,0
159003,0
61490,1
146801,0
182410,0
156797,0
43940,1
205165,0
37992,1
208924,0
29860,1
35293,1
108184,0
16212,1
69375,1
215364,0
35033,1
141129,0
64758,1
122992,0
123874,0
75991,1
45774,1
19494,1
50669,1
131869,0
167569,0
8547,1
222274,0
189613,0
93082,1
160900,0
176575,0
242135,0
93863,1
13124,1
135992,0
141355,0
23908,1
185145,0
139987,0
458,1
47097,1
193852,0
34976,1
68629,1
52750,1
225053,0
232351,0
2755,1
91729,1
149809,0
230759,0
186895,0
87783,1
162842,0
69439,1
38322,1
4833,1
20463,1
91174,1
188392,0
115107,0
147829,0
41781,1
109760,0
197408,0
10837,1
48945,1
134285,0
194648,0
100987,1
99321,1
69765,1
170121,0
27201,1
175972,0
123959,0
5181,1
51694,1
228311,0
194301,0
6008,1
35127,1
42968,1
225440,0
16892,1
226899,0
156956,0
115612,0
129911,0
52717,1
63122,1
48097,1
108844,0
162329,0
131056,0
165537,0
107435,0
55046,1
217396,0
63624,1
50800,1
193467,0
70112,1
88337,1
182231,0
189830,0
66013,1
43563,1
134281,0
75648,1
161321,0
135486,0
112214,0
192158,0
23568,1
132459,0
55396,1
60875,1
203332,0
56493,1
179400,0
26806,1
229772,0
73391,1
31239,1
91624,1
121382,0
41951,1
11346,1
53199,1
133667,0
100735,1
200772,0
130331,0
63422,1
125309,0
202080,0
233842,0
58732,1
95595,1
213546,0
213091,0
211951,0
48082,1
66811,1
87429,1
183315,0
104894,0
91221,1
28459,1
50234,1
157589,0
144259,0
102200,0
92134,1
167624,0
157143,0
7989,1
15804,1
166147,0
75047,1
38654,1
48419,1
159345,0
190599,0
122227,0
185852,0
85084,1
119309,0
48685,1
64703,1
116315,0
174369,0
234897,0
43108,1
224641,0
101351,0
146074,0
157045,0
75661,1
167171,0
96010,1
38259,1
193632,0
103480,0
231168,0
14995,1
109548,0
48132,1
75387,1
16530,1
61827,1
101865,0
83309,1
90392,1
5298,1
204965,0
218310,0
221539,0
171116,0
34630,1
176029,0
212005,0
60270,1
112258,0
100900,1
12941,1
212554,0
172270,0
59517,1
75285,1
129235,0
196206,0
206710,0
151712,0
53666,1
191692,0
96121,1
98848,1
19633,1
75088,1
131498,0
181076,0
156516,0
180340,0
166821,0
82136,1
213209,0
20196,1
190987,0
136773,0
155728,0
170504,0
234603,0
42043,1
147453,0
59638,1
117229,0
7986,1
231468,0
69734,1
117049,0
11929,1
216921,0
179999,0
90919,1
58310,1
145505,0
238865,0
192940,0
114226,0
2154,1
205874,0
107826,0
142955,0
168173,0
44885,1
56656,1
160842,0
189163,0
144374,0
101944,0
50595,1
225569,0
129120,0
195294,0
101208,0
20435,1
148725,0
18377,1
109231,0
241244,0
216981,0
154510,0
22460,1
16027,1
85650,1
172583,0
189272,0
220342,0
223223,0
85024,1
135247,0
47577,1
214178,0
6880,1
22881,1
206726,0
8476,1
1809,1
214361,0
38495,1
94518,1
20367,1
99092,1
62232,1
229446,0
81213,1
131088,0
46754,1
108199,0
163997,0
78566,1
56282,1
155118,0
88485,1
208383,0
216148,0
68500,1
208443,0
116263,0
209403,0
158336,0
113322,0
205578,0
199338,0
215465,0
105194,0
176097,0
15914,1
63537,1
98878,1
237571,0
165004,0
199387,0
204520,0
11974,1
227807,0
55981,1
66984,1
193626,0
11798,1
114792,0
35310,1
212046,0
64191,1
218186,0
228064,0
135620,0
11845,1
154999,0
16281,1
92484,1
48060,1
161162,0
230769,0
208170,0
191669,0
12173,1
56206,1
141881,0
27575,1
211369,0
61526,1
239419,0
55897,1
221847,0
55525,1
132611,0
238637,0
181040,0
215583,0
54530,1
97485,1
152873,0
213747,0
25616,1
14164,1
205483,0
213679,0
201055,0
237338,0
173982,0
148786,0
242932,0
144201,0
170196,0
47831,1
5763,1
233095,0
3325,1
202910,0
7170,1
36219,1
98695,1
52347,1
60711,1
66088,1
242564,0
200516,0
141729,0
110640,0
123273,0
108156,0
28284,1
23870,1
233526,0
181622,0
65555,1
51085,1
14052,1
146413,0
154885,0
61680,1
155074,0
185600,0
13007,1
194582,0
58081,1
989,1
97866,1
209952,0
24390,1
227672,0
174367,0
242709,0
28351,1
176120,0
73832,1
4528,1
48231,1
238086,0
153798,0
17516,1
191349,0
20548,1
25597,1
121541,0
63515,1
233741,0
188136,0
237258,0
207310,0
27989,1
59691,1
38377,1
90142,1
57498,1
58138,1
156001,0
78559,1
133432,0
28113,1
147271,0
137066,0
65454,1
95003,1
176745,0
67054,1
29124,1
227360,0
185845,0
39864,1
46386,1
45838,1
45144,1
89895,1
187231,0
202914,0
192728,0
9123,1
60037,1
15486,1
136377,0
29536,1
39960,1
153043,0
76559,1
237163,0
136517,0
11673,1
91738,1
159251,0
196286,0
124203,0
221985,0
80790,1
5628,1
188985,0
85862,1
822,1
112773,0
75645,1
126105,0
151504,0
155268,0
133146,0
137776,0
181950,0
184149,0
22620,1
112980,0
213043,0
71725,1
18167,1
73801,1
232586,0
243038,0
185539,0
65093,1
221142,0
38272,1
49728,1
49682,1
117315,0
225026,0
174322,0
76048,1
95535,1
166307,0
133777,0
226556,0
107932,0
50051,1
104146,0
14440,1
95945,1
45063,1
49334,1
142533,0
229056,0
96772,1
18043,1
100692,1
137403,0
136148,0
173493,0
181825,0
23941,1
144534,0
107627,0
41667,1
219986,0
170825,0
184563,0
228570,0
193419,0
231364,0
231279,0
80250,1
145260,0
43582,1
39424,1
95882,1
21519,1
23309,1
20748,1
156181,0
15376,1
187171,0
82215,1
171703,0
51842,1
54257,1
136733,0
159702,0
62729,1
16021,1
137701,0
79058,1
133098,0
230544,0
202378,0
165571,0
216152,0
228500,0
46418,1
231206,0
185895,0
228354,0
47083,1
166201,0
221916,0
184150,0
242275,0
199351,0
24322,1
18718,1
88602,1
119912,0
229918,0
154125,0
222386,0
42223,1
118091,0
66734,1
229279,0
47411,1
228510,0
28189,1
9416,1
68014,1
125751,0
142695,0
127561,0
185805,0
2534,1
93528,1
192021,0
88833,1
38373,1
137419,0
126417,0
181258,0
196031,0
231393,0
48433,1
79729,1
83167,1
193697,0
97367,1
158305,0
131182,0
36561,1
109440,0
63248,1
101787,0
66157,1
171744,0
49569,1
237123,0
79816,1
234743,0
103551,0
211031,0
179815,0
204322,0
202906,0
8127,1
170069,0
230254,0
125633,0
241363,0
83333,1
238808,0
109524,0
69364,1
157838,0
180805,0
63005,1
5487,1
57225,1
68456,1
31721,1
225437,0
37993,1
102101,0
193957,0
192218,0
93035,1
141420,0
127077,0
228244,0
48257,1
58682,1
154748,0
172000,0
98098,1
146936,0
124864,0
164023,0
81210,1
105160,0
31303,1
114295,0
119818,0
142921,0
122286,0
175151,0
27037,1
29084,1
194170,0
82613,1
78406,1
124988,0
128112,0
141064,0
72441,1
231064,0
101635,0
14468,1
3754,1
88074,1
242607,0
154413,0
227556,0
7948,1
51566,1
184720,0
106878,0
194140,0
134947,0
162628,0
155819,0
52306,1
4810,1
215914,0
187031,0
217975,0
187787,0
79244,1
27560,1
148851,0
33030,1
235096,0
191683,0
73454,1
3250,1
22365,1
172745,0
231564,0
94743,1
202703,0
111736,0
211127,0
93250,1
219370,0
163629,0
14413,1
472,1
240082,0
11415,1
150792,0
1748,1
173591,0
102902,0
225369,0
84947,1
21619,1
198899,0
127541,0
195510,0
171501,0
221520,0
201672,0
2973,1
201442,0
111467,0
126671,0
115504,0
37997,1
121761,0
16668,1
223045,0
213405,0
84378,1
137343,0
135658,0
121080,0
31394,1
109881,0
236302,0
50249,1
170526,0
7581,1
59817,1
177593,0
144408,0
111990,0
41841,1
95590,1
199534,0
113558,0
77809,1
236849,0
21484,1
57764,1
20329,1
231252,0
31085,1
242938,0
165896,0
47840,1
18630,1
241740,0
222802,0
65582,1
31559,1
236404,0
57800,1
171716,0
22102,1
180558,0
140627,0
171332,0
131443,0
125397,0
30427,1
146247,0
184167,0
175404,0
58410,1
4533,1
198962,0
30721,1
141294,0
134559,0
124058,0
142091,0
90301,1
86317,1
218705,0
51125,1
169749,0
146688,0
185025,0
193776,0
36063,1
219853,0
91909,1
150617,0
152705,0
83040,1
22781,1
42888,1
203382,0
136775,0
77472,1
162785,0
188032,0
139363,0
122546,0
178154,0
201631,0
210319,0
32140,1
132683,0
3361,1
88615,1
180795,0
12479,1
63506,1
3253,1
227693,0
60204,1
171107,0
219573,0
136860,0
28005,1
61179,1
74666,1
160242,0
7078,1
107975,0
55003,1
220992,0
239364,0
227669,0
70288,1
178596,0
198830,0
81065,1
66274,1
203658,0
223833,0
97511,1
184454,0
218147,0
153714,0
7783,1
79822,1
88676,1
103087,0
6320,1
73707,1
141321,0
166295,0
197979,0
183110,0
80448,1
60202,1
107001,0
102705,0
229235,0
204516,0
4365,1
111961,0
84286,1
105632,0
192906,0
75181,1
172355,0
43591,1
212544,0
94105,1
145674,0
15947,1
42542,1
112136,0
142003,0
153209,0
9974,1
45046,1
136064,0
11685,1
186170,0
110983,0
224587,0
167005,0
238540,0
154960,0
194673,0
58841,1
30097,1
116343,0
118316,0
84090,1
154484,0
180815,0
29394,1
64035,1
21779,1
45807,1
67206,1
148779,0
73969,1
136590,0
68405,1
89823,1
158172,0
159867,0
241376,0
574,1
230745,0
111064,0
3319,1
54732,1
231601,0
110682,0
238287,0
60244,1
52106,1
39401,1
36908,1
173662,0
183805,0
187432,0
202800,0
41810,1
242411,0
1132,1
144614,0
55937,1
117840,0
33566,1
166833,0
237020,0
97139,1
210364,0
53165,1
169973,0
166403,0
182767,0
18487,1
103657,0
188222,0
193871,0
80720,1
123726,0
102226,0
203320,0
56368,1
109862,0
237737,0
180408,0
198355,0
108638,0
123995,0
116409,0
183501,0
143252,0
113827,0
75124,1
124589,0
223806,0
39662,1
130922,0
47259,1
191642,0
7090,1
172638,0
221299,0
89086,1
179476,0
126693,0
124981,0
86019,1
1452,1
118693,0
234740,0
126164,0
231222,0
168190,0
113311,0
220005,0
173285,0
114835,0
140219,0
169731,0
41483,1
102927,0
18233,1
150121,0
44814,1
115410,0
195809,0
143419,0
127677,0
141799,0
51590,1
41871,1
87571,1
120519,0
151231,0
78498,1
73695,1
23025,1
230491,0
97334,1
94420,1
182131,0
16960,1
155847,0
107471,0
110843,0
226122,0
35474,1
127261,0
204720,0
153686,0
219332,0
18495,1
36483,1
17309,1
88145,1
16116,1
31693,1
229875,0
147322,0
121150,0
15803,1
173159,0
222765,0
93134,1
201369,0
15394,1
39072,1
163179,0
126884,0
111906,0
71041,1
142537,0
159673,0
93326,1
116617,0
59297,1
55342,1
14786,1
205234,0
192741,0
85349,1
69626,1
13439,1
124998,0
24676,1
135639,0
239090,0
12951,1
85593,1
101032,0
133786,0
52398,1
63558,1
212614,0
9613,1
177664,0
95570,1
75314,1
60110,1
45427,1
174045,0
243174,0
199630,0
172146,0
143285,0
72786,1
196961,0
223526,0
34189,1
49825,1
26525,1
18114,1
25558,1
194171,0
114025,0
47658,1
139281,0
241084,0
161547,0
38117,1
68317,1
126075,0
84889,1
178019,0
217376,0
141269,0
190556,0
133645,0
111992,0
39955,1
28668,1
85897,1
185701,0
239683,0
108003,0
156835,0
72300,1
195443,0
46897,1
20001,1
234063,0
176797,0
23439,1
81683,1
90627,1
154681,0
38662,1
23187,1
149765,0
83336,1
64503,1
202862,0
60604,1
118665,0
232409,0
38128,1
4011,1
45769,1
239135,0
34505,1
125179,0
166285,0
193722,0
211847,0
42049,1
139571,0
90349,1
10570,1
126412,0
4252,1
37170,1
135044,0
129447,0
61039,1
164129,0
206399,0
229543,0
40079,1
184436,0
164255,0
79741,1
193082,0
58161,1
94986,1
218452,0
208836,0
168631,0
6491,1
146252,0
119735,0
239681,0
68880,1
170044,0
34686,1
153966,0
181030,0
97882,1
54046,1
157974,0
240624,0
40668,1
108408,0
46133,1
6942,1
190584,0
1811,1
242888,0
75233,1
218610,0
174502,0
1280,1
231415,0
223970,0
126576,0
135440,0
76990,1
205645,0
23773,1
224076,0
106538,0
69793,1
150460,0
75531,1
165666,0
156928,0
31566,1
146471,0
105251,0
71711,1
99364,1
14192,1
112685,0
165474,0
126761,0
242684,0
191091,0
202749,0
134982,0
120437,0
66602,1
39304,1
28743,1
214472,0
51161,1
14480,1
104203,0
27666,1
12318,1
168930,0
128883,0
120653,0
48858,1
206124,0
110464,0
241770,0
20025,1
214147,0
242398,0
100238,1
218921,0
217853,0
59860,1
94684,1
188538,0
164961,0
61927,1
139617,0
111693,0
208920,0
193990,0
106596,0
75790,1
192355,0
42369,1
129028,0
161578,0
22866,1
109878,0
170726,0
229010,0
27686,1
176807,0
195397,0
168046,0
193276,0
121799,0
86744,1
154592,0
185,1
177543,0
75293,1
4613,1
50891,1
18920,1
134499,0
84076,1
231322,0
132678,0
44344,1
120765,0
227389,0
105382,0
217857,0
187180,0
3435,1
142473,0
171504,0
7842,1
186062,0
6540,1
88230,1
181137,0
15735,1
145678,0
183519,0
205379,0
82759,1
63380,1
104424,0
119923,0
135530,0
191327,0
35495,1
8281,1
220461,0
229717,0
166885,0
63804,1
153221,0
4123,1
11360,1
46595,1
1306,1
146726,0
152288,0
65889,1
163251,0
110780,0
188230,0
226258,0
112916,0
220445,0
165046,0
133013,0
124892,0
175895,0
3299,1
142246,0
84030,1
35768,1
158987,0
160570,0
142708,0
225802,0
39758,1
71151,1
125112,0
234187,0
90731,1
68250,1
72596,1
126716,0
31573,1
107622,0
229659,0
207414,0
173205,0
51462,1
61838,1
65238,1
217733,0
118989,0
207190,0
227474,0
172058,0
225624,0
117376,0
55680,1
209650,0
31317,1
194181,0
180605,0
121025,0
131150,0
129800,0
62673,1
90703,1
147376,0
201804,0
242018,0
72450,1
91291,1
97131,1
87611,1
190843,0
66142,1
110489,0
217940,0
180286,0
92500,1
197304,0
76888,1
95523,1
106846,0
69065,1
142041,0
129519,0
217744,0
158217,0
111423,0
175695,0
108103,0
156009,0
151443,0
28798,1
223115,0
65773,1
94037,1
193202,0
56022,1
240395,0
223745,0
128107,0
157949,0
114426,0
115888,0
63496,1
241003,0
1858,1
81798,1
43606,1
47911,1
92489,1
202166,0
205628,0
75399,1
79649,1
81988,1
92291,1
210574,0
25008,1
221179,0
90807,1
181728,0
2453,1
67241,1
72464,1
138686,0
239443,0
61960,1
57955,1
176077,0
8488,1
38875,1
228143,0
216900,0
79415,1
241264,0
97124,1
202551,0
199005,0
21997,1
167535,0
67995,1
131733,0
242202,0
202370,0
242738,0
184699,0
205104,0
161746,0
92164,1
24126,1
193757,0
110522,0
207871,0
36167,1
166857,0
122031,0
20547,1
177089,0
35453,1
106408,0
81339,1
12222,1
242156,0
219485,0
33015,1
41101,1
15039,1
89603,1
133321,0
103880,0
129878,0
54691,1
84052,1
36628,1
196846,0
177151,0
225635,0
86482,1
178506,0
113422,0
162655,0
25105,1
81517,1
100560,1
57013,1
174260,0
55928,1
83318,1
81030,1
176263,0
185324,0
146139,0
47878,1
190930,0
184180,0
85114,1
33429,1
90603,1
81378,1
102991,0
30529,1
214273,0
137497,0
205414,0
8604,1
196878,0
124677,0
11797,1
52796,1
7347,1
20245,1
1454,1
88043,1
203493,0
13454,1
18730,1
149708,0
72760,1
154375,0
231834,0
79869,1
136784,0
173306,0
66209,1
70793,1
2289,1
160022,0
151428,0
228615,0
229520,0
77667,1
228888,0
111100,0
193620,0
14628,1
62605,1
26134,1
205048,0
59980,1
13108,1
38430,1
9983,1
40659,1
205760,0
167640,0
78637,1
117114,0
228552,0
31768,1
129243,0
163808,0
237340,0
225501,0
45607,1
180063,0
141705,0
145468,0
209661,0
193576,0
241632,0
94030,1
35479,1
49097,1
60486,1
214036,0
81402,1
210588,0
95482,1
140720,0
56577,1
61878,1
48672,1
64636,1
58513,1
48988,1
225739,0
100977,1
185227,0
26178,1
213402,0
71356,1
243025,0
161325,0
77997,1
124566,0
38514,1
241038,0
92858,1
235470,0
199176,0
26715,1
2142,1
197928,0
241722,0
8084,1
122215,0
191344,0
204003,0
14149,1
118428,0
63361,1
95333,1
180418,0
31810,1
197170,0
98772,1
174611,0
162188,0
20129,1
223423,0
86660,1
241272,0
153810,0
30397,1
9007,1
199075,0
221098,0
3633,1
116379,0
43391,1
117714,0
31160,1
213356,0
119620,0
84879,1
153510,0
209020,0
71390,1
214783,0
67934,1
14607,1
106093,0
27180,1
88988,1
199809,0
45537,1
191427,0
91349,1
72653,1
109072,0
138519,0
6949,1
15471,1
164355,0
42865,1
193898,0
92275,1
104326,0
200860,0
186112,0
74806,1
235619,0
49340,1
82275,1
227563,0
56635,1
112410,0
217582,0
7585,1
164493,0
96388,1
52214,1
225439,0
150545,0
204523,0
179099,0
227106,0
138807,0
147777,0
59271,1
236738,0
43177,1
157004,0
88961,1
42148,1
111974,0
34094,1
56212,1
74134,1
217783,0
6219,1
117129,0
37091,1
8870,1
70883,1
222355,0
214073,0
156632,0
70085,1
92847,1
146225,0
174320,0
140238,0
94659,1
115317,0
106540,0
36541,1
3148,1
128113,0
144842,0
172945,0
162245,0
67824,1
45879,1
92061,1
80401,1
41305,1
208778,0
105107,0
56670,1
87953,1
23550,1
210418,0
226598,0
110499,0
182646,0
82761,1
55208,1
138956,0
145530,0
59844,1
192495,0
59102,1
63552,1
53540,1
173619,0
54640,1
102466,0
40962,1
39244,1
228049,0
170601,0
142845,0
186051,0
16070,1
16752,1
20760,1
54222,1
78694,1
35952,1
72403,1
2378,1
104661,0
57791,1
149160,0
175002,0
58408,1
227201,0
15015,1
51875,1
17051,1
60269,1
204442,0
151937,0
171963,0
64318,1
185979,0
242402,0
201659,0
31730,1
160455,0
2705,1
40692,1
201637,0
1519,1
2220,1
94192,1
214962,0
191125,0
195461,0
55064,1
201907,0
46020,1
234953,0
17475,1
149307,0
147180,0
7635,1
199070,0
19037,1
160982,0
232928,0
92063,1
153969,0
237191,0
25265,1
189774,0
4984,1
237662,0
123968,0
41270,1
171665,0
143098,0
108580,0
75870,1
49070,1
186047,0
164239,0
159636,0
126010,0
47163,1
93807,1
3698,1
185179,0
212411,0
119323,0
107121,0
80819,1
90329,1
27174,1
64327,1
113687,0
98230,1
176499,0
131179,0
126054,0
232799,0
183932,0
3343,1
199030,0
4797,1
127344,0
9670,1
117063,0
78728,1
209413,0
213593,0
146325,0
185221,0
74189,1
202987,0
31416,1
85136,1
182284,0
48937,1
176225,0
8615,1
157816,0
3273,1
6959,1
242456,0
84998,1
239781,0
12567,1
11851,1
150112,0
101927,0
149938,0
41375,1
53268,1
55333,1
198996,0
214935,0
216402,0
109697,0
210519,0
196095,0
212659,0
110731,0
147931,0
152635,0
108361,0
141958,0
47382,1
205289,0
184260,0
991,1
243342,0
237611,0
112322,0
93588,1
177922,0
166157,0
163160,0
99707,1
224043,0
215129,0
33596,1
176961,0
123894,0
59392,1
217400,0
59320,1
4111,1
83871,1
23100,1
239900,0
48155,1
117974,0
84731,1
211274,0
1359,1
158066,0
241127,0
62759,1
94645,1
83394,1
176209,0
22929,1
49234,1
2223,1
49639,1
11060,1
104257,0
89346,1
14411,1
167765,0
90748,1
19041,1
42867,1
209014,0
208732,0
149030,0
34717,1
228017,0
202281,0
53917,1
125039,0
170176,0
161342,0
93922,1
132320,0
147205,0
61500,1
125699,0
31004,1
23798,1
102448,0
169851,0
160960,0
137894,0
185611,0
29107,1
78099,1
149750,0
110102,0
175746,0
14457,1
19409,1
220896,0
136598,0
13525,1
174491,0
222851,0
48071,1
6140,1
243281,0
1945,1
91997,1
241135,0
30306,1
87102,1
17163,1
127103,0
230496,0
82489,1
67597,1
236208,0
188416,0
122910,0
9307,1
81727,1
189239,0
88315,1
24896,1
136149,0
124588,0
115389,0
57751,1
226962,0
60,1
226973,0
24146,1
106328,0
210932,0
105461,0
71413,1
125387,0
23112,1
40669,1
224207,0
110892,0
93171,1
156852,0
221261,0
130836,0
139432,0
56740,1
125270,0
44667,1
14453,1
167631,0
210231,0
66193,1
190148,0
125166,0
113846,0
120036,0
73230,1
24514,1
60459,1
195023,0
104002,0
73220,1
91716,1
230321,0
111361,0
155811,0
39019,1
152348,0
3305,1
201056,0
92619,1
210550,0
71874,1
202534,0
224358,0
63797,1
58197,1
160344,0
3380,1
172236,0
237817,0
142161,0
172679,0
107268,0
119898,0
208237,0
10866,1
126527,0
59283,1
59047,1
71656,1
127633,0
209545,0
47755,1
140914,0
40371,1
104702,0
87106,1
99616,1
189764,0
199343,0
154376,0
18076,1
80279,1
198840,0
57699,1
169006,0
88235,1
224053,0
167024,0
48533,1
128259,0
242517,0
176959,0
150368,0
108739,0
118138,0
22505,1
208657,0
94745,1
60138,1
37564,1
23407,1
91958,1
115943,0
35678,1
111351,0
161031,0
62288,1
59481,1
138278,0
19873,1
64718,1
204319,0
184306,0
150473,0
134398,0
15488,1
239008,0
232303,0
98139,1
144917,0
